Unnamed: 0;Network_Edge_ID;Manually_Added;Distance;Network_Node_A_ID;Network_Node_B_ID;Traffic_flow_trucks_2019;Traffic_flow_trucks_2030
2960;1027269;0;0.4270000000000001;200947;200948;2051449;2624898
2961;1021361;0;1.047;200947;200946;2051449;2624898
2962;1309457;0;8.475;200945;200944;1432555;1850761
2963;1021374;0;14.888;200943;200946;2051449;2624898
2964;1021372;0;0.4270000000000001;200941;200943;2051449;2624898
2965;1308710;0;0.40700000000000003;200940;200939;805279;1021782
2966;1308709;0;9.029;200940;200944;1432555;1850761
2967;1308831;0;2.57;200938;200939;805279;1021782
2968;1027266;0;11.089;200936;200941;2051449;2624898
2969;1027263;0;9.587;200936;200933;2051449;2624898
2970;1035731;0;2.753;200935;200938;805279;1021782
2971;1026873;0;11.420.000.000.000.000;200935;200934;805279;1021782
2972;1308793;0;10.562.000.000.000.000;200934;200932;805279;1021782
2973;1021363;0;12.838;200931;200933;2089604;2682312
2974;1309194;0;12.808;200930;200932;805279;1021782
2975;1308794;0;7.965;200930;200927;805279;1021782
2976;1027175;0;8.11;200929;200931;2089604;2682312
2977;1308778;0;6.657;200928;200929;2089604;2682312
2978;1309490;0;62.589.999.999.999.900;200927;200924;805279;1021782
2979;1308850;0;6.875;200926;200928;2089604;2682312
2980;1308777;0;38.939.999.999.999.900;200925;200926;2089604;2682312
2981;1021095;0;2.55;200924;200922;805279;1021782
2982;1308776;0;2.043;200923;200925;2089604;2682312
2983;1308744;0;14.895;200923;200920;2089604;2682312
2984;1021091;0;16.965;200922;114355;805279;1021782
2985;1308775;0;3.262;200919;200920;2089604;2682312
2986;1021245;0;70.089.999.999.999.900;200918;200919;2089604;2682312
2987;1308774;0;12.402.000.000.000.000;200917;200918;2089604;2682312
2988;1308773;0;7.791;200916;200917;2774069;3567528
2989;1035939;0;7.737.999.999.999.990;200915;200913;2867021;3888135
2990;1035932;0;0.968;200912;200914;1847680;2582828
2991;1035942;0;4.646;200911;200908;2867021;3888135
2992;2501756;0;10.795;200910;250897;1309848;1792321
2993;2501754;0;17.445.999.999.999.900;200910;250896;1309848;1792321
2994;1035941;0;2.778;200909;200908;2867021;3888135
2995;1035940;0;7.695;200909;200913;2867021;3888135
2996;1309484;0;5.537.999.999.999.990;200907;200911;2867021;3888135
2997;1021241;0;0.68;200906;200904;2774069;3567528
2998;1309418;0;9.92;200905;200915;2867021;3888135
2999;1035938;0;13.969.999.999.999.900;200905;200900;2867021;3888135
3000;1021249;0;2.448;200904;200916;2774069;3567528
3001;1021247;0;5.061;200901;200912;1847680;2582828
3002;1309030;0;1.331;200900;200906;2774069;3567528
3003;1021242;0;28.960.000.000.000.000;200900;200896;2409981;3274590
3004;1309031;0;9.365;200898;200901;1847680;2582828
3005;1308369;0;5.981;200897;200907;2867021;3888135
3006;1035936;0;15.419.999.999.999.900;200896;200892;1036476;1371998
3007;1308371;0;2.847;200895;200898;1847680;2582828
3008;1308370;0;25.140.000.000.000.000;200895;200896;1847680;2582828
3009;1308924;0;10.59;200894;200889;1309848;1792321
3010;1021264;0;0.159;200893;200894;1309848;1792321
3011;1308772;0;12.78;200892;200886;1036476;1371998
3012;1308413;0;8.155;200891;200897;2867021;3888135
3013;1308346;0;36.910.000.000.000.000;200889;200885;1309848;1792321
3014;1309063;0;11.716;200887;200890;1001842;1379540
3015;1308548;0;1.821;200887;200885;1309848;1792321
3016;1035933;0;17.077;200883;200886;1036476;1371998
3017;1309322;0;12.972.999.999.999.900;200881;200880;1036476;1371998
3018;1308771;0;7.478;200881;200883;1036476;1371998
3019;1021252;0;76.179.999.999.999.900;200879;200880;138879;248178
3020;1021260;0;11.815;200878;200879;138879;248178
3021;1309097;0;9.863;200877;200878;138879;248178
3022;1308769;0;7.081;200876;200877;138879;248178
3023;1308434;0;0.8059999999999999;200875;200874;138879;248178
3024;1308435;0;17.530.000.000.000.000;200874;200873;138879;248178
3025;1308436;0;3.366;200872;200873;138879;248178
3026;1308686;0;4.981;200871;200870;138879;248178
3027;1308674;0;13.030.000.000.000.000;200871;200872;138879;248178
3028;1308687;0;34.789.999.999.999.900;200870;200869;138879;248178
3029;1308688;0;5.563;200869;200868;138879;248178
3030;1308689;0;3.661;200868;200867;138879;248178
3031;1308696;0;4.085;200866;200865;138879;248178
3032;1308690;0;0.3720000000000001;200866;200867;138879;248178
3033;1308697;0;1.446;200865;200864;138879;248178
3034;1308698;0;19.080.000.000.000.000;200864;200863;138879;248178
3035;1021421;0;15.330.000.000.000.000;200861;110935;138879;248178
3036;1308810;0;5.89;200831;199742;0;0
3037;1308515;0;5.704;200831;110937;0;0
3038;1308316;0;3.315;200828;200825;66506;131874
3039;1308322;0;3.365;200827;200828;66506;131874
3040;1308320;0;7.671;200827;200819;66506;131874
3041;1308584;0;3.966;200825;200821;66506;131874
3042;1308208;0;1.932;200820;200818;66506;131874
3043;1308835;0;65.829.999.999.999.900;200818;200802;66506;131874
3044;1308278;0;2.842;200817;200812;66506;131874
3045;1308457;0;2.199;200816;200811;66506;131874
3046;1308315;0;2.275;200816;110939;66506;131874
3047;1308222;0;1.849;200815;200813;66506;131874
3048;1308277;0;9.023;200814;200817;66506;131874
3049;1308276;0;8.671;200813;200814;66506;131874
3050;1308221;0;2.085;200810;200815;66506;131874
3051;1308280;0;0.657;200808;200806;66506;131874
3052;1308274;0;0.504;200808;200809;66506;131874
3053;1308313;0;2.84;200807;200804;66506;131874
3054;1308428;0;5.645;200806;200812;66506;131874
3055;1308312;0;2.237;200805;200807;66506;131874
3056;1308314;0;4.588;200804;200811;66506;131874
3057;1308429;0;3.57;200803;110938;66506;131874
3058;1308209;0;4.444;200802;110391;66506;131874
3059;1307470;0;1.186;200800;200799;28514;55572
3060;1020426;0;42.010.000.000.000.000;200800;110333;28514;55572
3061;1307471;0;3.931;200799;200798;28514;55572
3062;1307472;0;8.17;200797;200798;28514;55572
3063;1307516;0;1.715;200796;200795;28514;55572
3064;1014466;0;7.409;200796;200797;28514;55572
3065;1307154;0;64.620.000.000.000.000;200794;200795;28514;55572
3066;1014871;0;8.99;200794;200793;28514;55572
